img,obj_number,volume,yfp
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,47.0,296.0,661187.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,51.0,3.0,6802.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,53.0,2720.0,6120626.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,56.0,2.0,5434.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,70.0,116.0,268103.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,72.0,234.0,519818.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,74.0,9.0,19999.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,75.0,425.0,1044442.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,76.0,631.0,1498634.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,95.0,890.0,2000925.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,97.0,1.0,2255.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,98.0,450.0,1003097.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,103.0,4.0,9326.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,109.0,3491.0,9618304.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,118.0,142.0,340909.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,123.0,109.0,240274.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,125.0,410.0,961311.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,128.0,2117.0,4740484.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,130.0,767.0,1701291.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,138.0,15.0,33744.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,144.0,1506.0,3484293.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,145.0,624.0,1389799.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,149.0,397.0,895649.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,153.0,707.0,1801575.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,161.0,234.0,543804.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,163.0,187.0,419539.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,177.0,373.0,888434.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,197.0,235.0,521455.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,202.0,233.0,530420.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,205.0,102.0,273117.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,206.0,217.0,492846.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,207.0,11.0,24249.0
timelapse_w5447.laser.35_yfp15_50_plusbest_2_t3.tif,208.0,1.0,2261.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,1.0,2764.0,9133917.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,2.0,2.0,4828.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,3.0,1969.0,8600647.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,4.0,1403.0,4924043.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,5.0,1159.0,4296600.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,6.0,3596.0,13171899.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,8.0,1881.0,5306439.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,9.0,1643.0,5348493.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,10.0,1225.0,4999846.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,11.0,2119.0,5991477.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,13.0,681.0,2146454.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,14.0,97.0,260744.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,15.0,1935.0,5476643.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,16.0,1698.0,5559889.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,18.0,3239.0,10813334.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,19.0,138.0,952118.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,20.0,1190.0,3586872.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,21.0,1223.0,3488829.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,22.0,1745.0,6565037.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,23.0,376.0,1354916.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,24.0,803.0,2414803.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,26.0,2090.0,5329600.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,28.0,1217.0,3554171.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,29.0,351.0,867775.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,33.0,7.0,16102.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,35.0,1330.0,4602679.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,36.0,455.0,1349092.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,38.0,979.0,3064749.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,39.0,1659.0,9329506.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,40.0,1.0,3457.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,42.0,1647.0,6678719.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,44.0,172.0,618710.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,46.0,539.0,1202495.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,47.0,2039.0,7995877.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,49.0,178.0,484664.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,52.0,654.0,1805606.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,53.0,3184.0,10251417.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,60.0,128.0,353351.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,64.0,1175.0,3763217.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,66.0,1283.0,3636668.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,68.0,94.0,265540.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,75.0,2097.0,6731021.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,77.0,2516.0,9917307.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,83.0,1271.0,4676877.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,84.0,1602.0,6310134.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,85.0,1640.0,4488901.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,88.0,2353.0,8943133.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,89.0,212.0,566233.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,91.0,2873.0,9876552.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,99.0,741.0,2132298.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,103.0,1195.0,3416002.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,104.0,3560.0,8806193.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,105.0,6.0,20525.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,109.0,777.0,1968476.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,110.0,467.0,1299162.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,115.0,670.0,1723335.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,119.0,1010.0,2837162.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,130.0,326.0,884227.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,148.0,96.0,255951.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,151.0,306.0,892461.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,157.0,615.0,1752522.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,161.0,655.0,2723417.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,163.0,1215.0,4161489.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,171.0,51.0,150718.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,173.0,210.0,545415.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,189.0,22.0,54653.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,203.0,111.0,503406.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,206.0,202.0,533158.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,207.0,12.0,32679.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,223.0,0.0,0.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,233.0,449.0,1233081.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,246.0,131.0,324751.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,249.0,44.0,111866.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t2.tif,258.0,148.0,450231.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,1.0,166.0,400836.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,2.0,2327.0,9575828.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,4.0,559.0,1448870.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,5.0,2305.0,5898598.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,6.0,2159.0,5522593.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,7.0,833.0,2675009.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,8.0,6171.0,17758430.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,9.0,1488.0,5836774.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,12.0,201.0,4174511.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,13.0,486.0,1448691.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,14.0,1833.0,5896508.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,15.0,3227.0,9922128.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,16.0,728.0,1811595.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,17.0,2173.0,6270747.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,18.0,789.0,2122928.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,19.0,1887.0,5193032.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,20.0,807.0,2190161.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,21.0,1194.0,3376994.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,23.0,588.0,1424079.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,24.0,573.0,1461328.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,27.0,2268.0,6338581.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,28.0,1024.0,3088344.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,35.0,9.0,25975.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,36.0,3488.0,11102814.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,39.0,1390.0,3341798.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,40.0,1832.0,6829680.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,42.0,1442.0,3815032.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,44.0,1791.0,4578941.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,45.0,1162.0,3807427.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,46.0,3031.0,10279658.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,47.0,851.0,2368136.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,48.0,1216.0,3411129.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,51.0,2052.0,8069946.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,55.0,92.0,216710.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,58.0,1586.0,5843264.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,59.0,111.0,304946.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,62.0,480.0,1066634.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,64.0,1899.0,5006461.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,66.0,3254.0,8939511.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,67.0,1316.0,3443154.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,69.0,2064.0,5874678.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,70.0,1855.0,4846374.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,75.0,33.0,77784.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,78.0,3173.0,9647685.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,79.0,92.0,229864.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,83.0,2198.0,7186427.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,85.0,1919.0,5051756.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,92.0,1409.0,3999618.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,94.0,131.0,380338.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,104.0,1795.0,4779195.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,111.0,544.0,1253408.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,116.0,2.0,4649.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,136.0,2090.0,4890853.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,142.0,22.0,49079.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,149.0,74.0,180935.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,160.0,1584.0,3825009.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,168.0,412.0,1078714.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,170.0,978.0,3165031.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,176.0,61.0,140822.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,180.0,241.0,657055.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,201.0,32.0,84024.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,219.0,322.0,1107715.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,221.0,818.0,2124639.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,225.0,447.0,1059944.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,230.0,614.0,1615541.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,231.0,86.0,205822.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,240.0,5.0,11905.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,243.0,1.0,2378.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,247.0,65.0,151796.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,257.0,123.0,312129.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,262.0,661.0,2681369.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,263.0,1133.0,2832533.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,271.0,380.0,1234238.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,274.0,28.0,72123.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,275.0,108.0,349618.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,276.0,733.0,1858506.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,279.0,81.0,194867.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,282.0,158.0,356256.0
timelapse_w5447.laser.35_yfp15_50_minusbest_2_t3.tif,283.0,638.0,1638992.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,1.0,7.0,15629.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,2.0,1060.0,3606516.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,3.0,2923.0,9107956.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,4.0,1496.0,4433296.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,5.0,2793.0,8382488.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,6.0,1604.0,4651290.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,7.0,1252.0,3884999.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,9.0,1307.0,4172685.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,11.0,205.0,552750.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,12.0,3414.0,10342907.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,14.0,1929.0,5223663.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,16.0,1564.0,4695428.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,18.0,1140.0,3675887.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,19.0,2362.0,9281283.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,22.0,5.0,62942.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,24.0,1715.0,5810799.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,26.0,1521.0,4404937.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,27.0,1478.0,4279360.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,28.0,19.0,51268.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,29.0,53.0,2417671.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,30.0,108.0,275946.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,31.0,1943.0,5869822.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,33.0,2111.0,8280487.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,34.0,1794.0,5606632.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,37.0,252.0,557257.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,41.0,1977.0,5659162.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,42.0,1965.0,8077311.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,43.0,1329.0,3942556.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,44.0,1351.0,4702769.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,45.0,1940.0,6017713.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,46.0,575.0,1898802.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,48.0,1e3,2667815.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,52.0,1708.0,5141280.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,55.0,2268.0,6250679.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,57.0,397.0,1454602.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,58.0,1236.0,4354952.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,59.0,518.0,2011770.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,61.0,163.0,435715.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,62.0,2101.0,6404009.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,63.0,3885.0,10837317.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,65.0,1549.0,4383096.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,69.0,899.0,3294179.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,73.0,663.0,2427330.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,74.0,281.0,884516.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,75.0,175.0,676474.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,76.0,794.0,2384870.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,79.0,14.0,38819.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,80.0,111.0,293052.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,81.0,488.0,1362149.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,83.0,391.0,1020263.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,84.0,890.0,1965555.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,86.0,188.0,600134.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,87.0,329.0,1185138.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,90.0,88.0,217828.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,92.0,676.0,2512610.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,93.0,30.0,72198.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,95.0,8.0,22019.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,103.0,1803.0,5406597.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,104.0,505.0,1385933.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,105.0,92.0,263089.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,110.0,1253.0,3965666.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,114.0,2030.0,6394415.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,117.0,1241.0,4437270.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,118.0,1783.0,6752390.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,121.0,50.0,119711.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,122.0,2215.0,8348329.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,125.0,105.0,276567.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,127.0,2201.0,5931215.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,130.0,1.0,2381.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,138.0,689.0,2245030.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,139.0,403.0,1372839.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,142.0,1800.0,9496335.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,145.0,447.0,1105699.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,147.0,385.0,1106231.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,148.0,21.0,50790.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,149.0,898.0,2542732.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,153.0,595.0,3429206.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,156.0,225.0,1218582.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,160.0,490.0,1933845.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,162.0,288.0,978159.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,165.0,346.0,926323.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,169.0,690.0,2067643.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,175.0,120.0,368686.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,178.0,239.0,2724830.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,185.0,1178.0,3710113.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,189.0,1328.0,4073497.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,191.0,380.0,1142910.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,192.0,161.0,504321.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,193.0,136.0,473284.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,194.0,233.0,776247.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,198.0,87.0,226683.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,205.0,606.0,2020408.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,217.0,1413.0,4420611.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,228.0,328.0,891022.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,231.0,67.0,167542.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,233.0,3.0,8027.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,238.0,110.0,259531.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,254.0,947.0,2381206.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,256.0,309.0,820977.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,260.0,340.0,924603.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,262.0,626.0,1758541.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,267.0,708.0,3787049.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,289.0,5.0,15449.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,299.0,209.0,656382.0
timelapse_w5447.laser.35_yfp15_50_plusbest_3_t1.tif,317.0,885.0,2271987.0
