img,obj_number,volume,yfp
deltac30_w4447.laser.35_deltamsp1_1_3.tif,175.0,277.0,603992.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,190.0,737.0,1650331.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,192.0,185.0,400772.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,196.0,107.0,233401.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,198.0,396.0,862390.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,218.0,334.0,727499.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,220.0,85.0,184828.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,221.0,113.0,244583.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,222.0,137.0,297287.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,223.0,439.0,961774.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,227.0,37.0,81074.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,228.0,172.0,373307.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,229.0,218.0,474909.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,236.0,57.0,123996.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,237.0,121.0,265872.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,238.0,33.0,72810.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,242.0,42.0,90867.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,243.0,5.0,10879.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,244.0,4.0,8735.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,245.0,1.0,2143.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,246.0,38.0,82533.0
deltac30_w4447.laser.35_deltamsp1_1_3.tif,247.0,18.0,39109.0
deltac30_w4447.laser.35_pex22n_1_5.tif,1.0,1129.0,2486454.0
deltac30_w4447.laser.35_pex22n_1_5.tif,2.0,902.0,2014985.0
deltac30_w4447.laser.35_pex22n_1_5.tif,3.0,2819.0,6223687.0
deltac30_w4447.laser.35_pex22n_1_5.tif,4.0,63.0,138459.0
deltac30_w4447.laser.35_pex22n_1_5.tif,5.0,464.0,1018578.0
deltac30_w4447.laser.35_pex22n_1_5.tif,6.0,2020.0,4431366.0
deltac30_w4447.laser.35_pex22n_1_5.tif,8.0,2636.0,5789586.0
deltac30_w4447.laser.35_pex22n_1_5.tif,11.0,992.0,2202747.0
deltac30_w4447.laser.35_pex22n_1_5.tif,13.0,179.0,395066.0
deltac30_w4447.laser.35_pex22n_1_5.tif,14.0,1172.0,2568763.0
deltac30_w4447.laser.35_pex22n_1_5.tif,16.0,1444.0,3163904.0
deltac30_w4447.laser.35_pex22n_1_5.tif,17.0,244.0,539888.0
deltac30_w4447.laser.35_pex22n_1_5.tif,18.0,142.0,312055.0
deltac30_w4447.laser.35_pex22n_1_5.tif,20.0,1868.0,4108152.0
deltac30_w4447.laser.35_pex22n_1_5.tif,21.0,1575.0,3512215.0
deltac30_w4447.laser.35_pex22n_1_5.tif,26.0,556.0,1229134.0
deltac30_w4447.laser.35_pex22n_1_5.tif,27.0,2465.0,5418837.0
deltac30_w4447.laser.35_pex22n_1_5.tif,29.0,1207.0,2651621.0
deltac30_w4447.laser.35_pex22n_1_5.tif,31.0,565.0,1243849.0
deltac30_w4447.laser.35_pex22n_1_5.tif,32.0,2316.0,5095580.0
deltac30_w4447.laser.35_pex22n_1_5.tif,35.0,1213.0,2673251.0
deltac30_w4447.laser.35_pex22n_1_5.tif,39.0,476.0,1071560.0
deltac30_w4447.laser.35_pex22n_1_5.tif,40.0,581.0,1283671.0
deltac30_w4447.laser.35_pex22n_1_5.tif,43.0,982.0,2147290.0
deltac30_w4447.laser.35_pex22n_1_5.tif,44.0,559.0,1233342.0
deltac30_w4447.laser.35_pex22n_1_5.tif,48.0,2005.0,4373890.0
deltac30_w4447.laser.35_pex22n_1_5.tif,50.0,828.0,1827746.0
deltac30_w4447.laser.35_pex22n_1_5.tif,51.0,1058.0,2338557.0
deltac30_w4447.laser.35_pex22n_1_5.tif,53.0,568.0,1250454.0
deltac30_w4447.laser.35_pex22n_1_5.tif,66.0,296.0,650195.0
deltac30_w4447.laser.35_pex22n_1_5.tif,71.0,382.0,835773.0
deltac30_w4447.laser.35_pex22n_1_5.tif,74.0,458.0,1006335.0
deltac30_w4447.laser.35_pex22n_1_5.tif,76.0,215.0,468600.0
deltac30_w4447.laser.35_pex22n_1_5.tif,79.0,944.0,2074658.0
deltac30_w4447.laser.35_pex22n_1_5.tif,82.0,239.0,542570.0
deltac30_w4447.laser.35_pex22n_1_5.tif,90.0,49.0,107243.0
deltac30_w4447.laser.35_pex22n_1_5.tif,97.0,99.0,215946.0
deltac30_w4447.laser.35_pex22n_1_5.tif,101.0,467.0,1017336.0
deltac30_w4447.laser.35_pex22n_1_5.tif,109.0,190.0,414591.0
deltac30_w4447.laser.35_pex22n_1_5.tif,110.0,49.0,106603.0
deltac30_w4447.laser.35_pex22n_1_5.tif,111.0,142.0,310510.0
deltac30_w4447.laser.35_pex22n_1_5.tif,119.0,383.0,838058.0
deltac30_w4447.laser.35_pex22n_1_5.tif,120.0,124.0,271611.0
deltac30_w4447.laser.35_tom70n_1_2.tif,1.0,392.0,859413.0
deltac30_w4447.laser.35_tom70n_1_2.tif,2.0,860.0,1869764.0
deltac30_w4447.laser.35_tom70n_1_2.tif,3.0,1624.0,3552786.0
deltac30_w4447.laser.35_tom70n_1_2.tif,4.0,12.0,26321.0
deltac30_w4447.laser.35_tom70n_1_2.tif,5.0,927.0,2024545.0
deltac30_w4447.laser.35_tom70n_1_2.tif,6.0,1298.0,2838916.0
deltac30_w4447.laser.35_tom70n_1_2.tif,7.0,565.0,1241904.0
deltac30_w4447.laser.35_tom70n_1_2.tif,8.0,136.0,297500.0
deltac30_w4447.laser.35_tom70n_1_2.tif,10.0,760.0,1659232.0
deltac30_w4447.laser.35_tom70n_1_2.tif,12.0,2600.0,5664122.0
deltac30_w4447.laser.35_tom70n_1_2.tif,14.0,805.0,1757705.0
deltac30_w4447.laser.35_tom70n_1_2.tif,15.0,379.0,828347.0
deltac30_w4447.laser.35_tom70n_1_2.tif,16.0,725.0,1583945.0
deltac30_w4447.laser.35_tom70n_1_2.tif,18.0,1078.0,2347428.0
deltac30_w4447.laser.35_tom70n_1_2.tif,22.0,243.0,532760.0
deltac30_w4447.laser.35_tom70n_1_2.tif,23.0,1055.0,2304421.0
deltac30_w4447.laser.35_tom70n_1_2.tif,24.0,968.0,2105169.0
deltac30_w4447.laser.35_tom70n_1_2.tif,25.0,1001.0,2185538.0
deltac30_w4447.laser.35_tom70n_1_2.tif,30.0,756.0,1666187.0
deltac30_w4447.laser.35_tom70n_1_2.tif,32.0,767.0,1676993.0
deltac30_w4447.laser.35_tom70n_1_2.tif,35.0,1380.0,3009458.0
deltac30_w4447.laser.35_tom70n_1_2.tif,38.0,340.0,742174.0
deltac30_w4447.laser.35_tom70n_1_2.tif,39.0,1071.0,2338362.0
deltac30_w4447.laser.35_tom70n_1_2.tif,41.0,108.0,237449.0
deltac30_w4447.laser.35_tom70n_1_2.tif,42.0,301.0,659043.0
deltac30_w4447.laser.35_tom70n_1_2.tif,43.0,1715.0,3725024.0
deltac30_w4447.laser.35_tom70n_1_2.tif,48.0,130.0,283248.0
deltac30_w4447.laser.35_tom70n_1_2.tif,49.0,801.0,1746935.0
deltac30_w4447.laser.35_tom70n_1_2.tif,50.0,979.0,2124434.0
deltac30_w4447.laser.35_tom70n_1_2.tif,51.0,546.0,1204351.0
deltac30_w4447.laser.35_tom70n_1_2.tif,52.0,424.0,925633.0
deltac30_w4447.laser.35_tom70n_1_2.tif,53.0,1803.0,3930078.0
deltac30_w4447.laser.35_tom70n_1_2.tif,54.0,623.0,1361812.0
deltac30_w4447.laser.35_tom70n_1_2.tif,55.0,616.0,1341012.0
deltac30_w4447.laser.35_tom70n_1_2.tif,56.0,111.0,245552.0
deltac30_w4447.laser.35_tom70n_1_2.tif,57.0,1469.0,3192935.0
deltac30_w4447.laser.35_tom70n_1_2.tif,58.0,434.0,948735.0
deltac30_w4447.laser.35_tom70n_1_2.tif,59.0,93.0,201983.0
deltac30_w4447.laser.35_tom70n_1_2.tif,60.0,414.0,903337.0
deltac30_w4447.laser.35_tom70n_1_2.tif,62.0,84.0,184820.0
deltac30_w4447.laser.35_tom70n_1_2.tif,63.0,471.0,1027830.0
deltac30_w4447.laser.35_tom70n_1_2.tif,64.0,1489.0,3254223.0
deltac30_w4447.laser.35_tom70n_1_2.tif,65.0,334.0,729969.0
deltac30_w4447.laser.35_tom70n_1_2.tif,66.0,352.0,768553.0
deltac30_w4447.laser.35_tom70n_1_2.tif,67.0,1187.0,2586594.0
deltac30_w4447.laser.35_tom70n_1_2.tif,71.0,748.0,1633153.0
deltac30_w4447.laser.35_tom70n_1_2.tif,73.0,620.0,1352279.0
deltac30_w4447.laser.35_tom70n_1_2.tif,74.0,356.0,773317.0
deltac30_w4447.laser.35_tom70n_1_2.tif,75.0,212.0,461644.0
deltac30_w4447.laser.35_tom70n_1_2.tif,77.0,135.0,296064.0
deltac30_w4447.laser.35_tom70n_1_2.tif,78.0,1315.0,2885813.0
deltac30_w4447.laser.35_tom70n_1_2.tif,79.0,1085.0,2376574.0
deltac30_w4447.laser.35_tom70n_1_2.tif,81.0,1875.0,4100479.0
deltac30_w4447.laser.35_tom70n_1_2.tif,82.0,1874.0,4073219.0
deltac30_w4447.laser.35_tom70n_1_2.tif,83.0,344.0,747134.0
deltac30_w4447.laser.35_tom70n_1_2.tif,84.0,1528.0,3321128.0
deltac30_w4447.laser.35_tom70n_1_2.tif,88.0,277.0,602559.0
deltac30_w4447.laser.35_tom70n_1_2.tif,90.0,456.0,997300.0
deltac30_w4447.laser.35_tom70n_1_2.tif,98.0,2124.0,4621467.0
deltac30_w4447.laser.35_tom70n_1_2.tif,99.0,929.0,2019877.0
deltac30_w4447.laser.35_tom70n_1_2.tif,101.0,258.0,564266.0
deltac30_w4447.laser.35_tom70n_1_2.tif,102.0,1807.0,3948399.0
deltac30_w4447.laser.35_tom70n_1_2.tif,103.0,183.0,397282.0
deltac30_w4447.laser.35_tom70n_1_2.tif,106.0,1041.0,2264203.0
deltac30_w4447.laser.35_tom70n_1_2.tif,107.0,618.0,1341429.0
deltac30_w4447.laser.35_tom70n_1_2.tif,109.0,990.0,2157333.0
deltac30_w4447.laser.35_tom70n_1_2.tif,117.0,229.0,498596.0
deltac30_w4447.laser.35_tom70n_1_2.tif,120.0,864.0,1882285.0
deltac30_w4447.laser.35_tom70n_1_2.tif,125.0,308.0,669187.0
deltac30_w4447.laser.35_tom70n_1_2.tif,126.0,1705.0,3709501.0
deltac30_w4447.laser.35_tom70n_1_2.tif,130.0,799.0,1738832.0
deltac30_w4447.laser.35_tom70n_1_2.tif,134.0,1929.0,4195280.0
deltac30_w4447.laser.35_tom70n_1_2.tif,135.0,946.0,2066063.0
deltac30_w4447.laser.35_tom70n_1_2.tif,139.0,191.0,413216.0
deltac30_w4447.laser.35_tom70n_1_2.tif,140.0,192.0,415892.0
deltac30_w4447.laser.35_tom70n_1_2.tif,141.0,157.0,341950.0
deltac30_w4447.laser.35_tom70n_1_2.tif,142.0,494.0,1072449.0
deltac30_w4447.laser.35_tom70n_1_2.tif,143.0,96.0,209240.0
deltac30_w4447.laser.35_tom70n_1_2.tif,148.0,213.0,462639.0
deltac30_w4447.laser.35_tom70n_1_2.tif,152.0,634.0,1380228.0
deltac30_w4447.laser.35_tom70n_1_2.tif,157.0,164.0,356460.0
deltac30_w4447.laser.35_tom70n_1_2.tif,158.0,926.0,2014595.0
deltac30_w4447.laser.35_tom70n_1_2.tif,160.0,638.0,1391085.0
deltac30_w4447.laser.35_tom70n_1_2.tif,166.0,598.0,1301451.0
deltac30_w4447.laser.35_tom70n_1_2.tif,169.0,356.0,774424.0
deltac30_w4447.laser.35_tom70n_1_2.tif,178.0,730.0,1592455.0
deltac30_w4447.laser.35_tom70n_1_2.tif,180.0,636.0,1392630.0
deltac30_w4447.laser.35_tom70n_1_2.tif,184.0,989.0,2156243.0
deltac30_w4447.laser.35_tom70n_1_2.tif,189.0,435.0,947091.0
deltac30_w4447.laser.35_tom70n_1_2.tif,190.0,235.0,510735.0
deltac30_w4447.laser.35_tom70n_1_2.tif,196.0,457.0,995498.0
deltac30_w4447.laser.35_tom70n_1_2.tif,199.0,1103.0,2391675.0
deltac30_w4447.laser.35_tom70n_1_2.tif,204.0,334.0,728818.0
deltac30_w4447.laser.35_tom70n_1_2.tif,210.0,60.0,130909.0
deltac30_w4447.laser.35_tom70n_1_2.tif,222.0,120.0,259767.0
deltac30_w4447.laser.35_tom70n_1_2.tif,226.0,1302.0,2834862.0
deltac30_w4447.laser.35_tom70n_1_2.tif,230.0,96.0,209482.0
deltac30_w4447.laser.35_tom70n_1_2.tif,232.0,382.0,830194.0
deltac30_w4447.laser.35_tom70n_1_2.tif,247.0,78.0,168748.0
deltac30_w4447.laser.35_tom70n_1_2.tif,250.0,758.0,1648474.0
deltac30_w4447.laser.35_tom70n_1_2.tif,256.0,269.0,583251.0
deltac30_w4447.laser.35_tom70n_1_2.tif,258.0,268.0,585768.0
deltac30_w4447.laser.35_tom70n_1_2.tif,277.0,47.0,101904.0
deltac30_w4447.laser.35_tom70n_1_2.tif,287.0,45.0,97784.0
deltac30_w4447.laser.35_tom70n_1_2.tif,288.0,8.0,17351.0
deltac30_w4447.laser.35_tom70n_1_2.tif,289.0,47.0,102165.0
deltac30_w4447.laser.35_tom70n_1_2.tif,290.0,23.0,49777.0
deltac30_w4447.laser.35_pex22n_3_3.tif,1.0,894.0,1966664.0
deltac30_w4447.laser.35_pex22n_3_3.tif,2.0,3.0,6553.0
deltac30_w4447.laser.35_pex22n_3_3.tif,3.0,25.0,54761.0
deltac30_w4447.laser.35_pex22n_3_3.tif,4.0,1283.0,2819987.0
deltac30_w4447.laser.35_pex22n_3_3.tif,5.0,1019.0,2223925.0
deltac30_w4447.laser.35_pex22n_3_3.tif,6.0,1351.0,2959633.0
deltac30_w4447.laser.35_pex22n_3_3.tif,8.0,1456.0,3198e3
deltac30_w4447.laser.35_pex22n_3_3.tif,9.0,100.0,218417.0
deltac30_w4447.laser.35_pex22n_3_3.tif,10.0,784.0,1759212.0
deltac30_w4447.laser.35_pex22n_3_3.tif,12.0,62.0,136245.0
deltac30_w4447.laser.35_pex22n_3_3.tif,13.0,69.0,152035.0
deltac30_w4447.laser.35_pex22n_3_3.tif,14.0,132.0,288602.0
deltac30_w4447.laser.35_pex22n_3_3.tif,15.0,188.0,410477.0
deltac30_w4447.laser.35_pex22n_3_3.tif,16.0,993.0,2175392.0
deltac30_w4447.laser.35_pex22n_3_3.tif,22.0,1502.0,3294314.0
deltac30_w4447.laser.35_pex22n_3_3.tif,23.0,1591.0,3494396.0
deltac30_w4447.laser.35_pex22n_3_3.tif,24.0,1312.0,2876610.0
deltac30_w4447.laser.35_pex22n_3_3.tif,26.0,267.0,590095.0
deltac30_w4447.laser.35_pex22n_3_3.tif,27.0,1222.0,2689426.0
deltac30_w4447.laser.35_pex22n_3_3.tif,28.0,55.0,119690.0
deltac30_w4447.laser.35_pex22n_3_3.tif,29.0,1054.0,2320140.0
deltac30_w4447.laser.35_pex22n_3_3.tif,30.0,808.0,1776494.0
deltac30_w4447.laser.35_pex22n_3_3.tif,31.0,1126.0,2468344.0
deltac30_w4447.laser.35_pex22n_3_3.tif,32.0,276.0,603034.0
deltac30_w4447.laser.35_pex22n_3_3.tif,33.0,366.0,802816.0
deltac30_w4447.laser.35_pex22n_3_3.tif,36.0,1394.0,3050243.0
deltac30_w4447.laser.35_pex22n_3_3.tif,37.0,240.0,528568.0
deltac30_w4447.laser.35_pex22n_3_3.tif,39.0,279.0,612600.0
deltac30_w4447.laser.35_pex22n_3_3.tif,40.0,1600.0,3517172.0
deltac30_w4447.laser.35_pex22n_3_3.tif,41.0,2095.0,4586616.0
deltac30_w4447.laser.35_pex22n_3_3.tif,43.0,458.0,996937.0
deltac30_w4447.laser.35_pex22n_3_3.tif,44.0,552.0,1229325.0
deltac30_w4447.laser.35_pex22n_3_3.tif,45.0,915.0,2001701.0
deltac30_w4447.laser.35_pex22n_3_3.tif,46.0,578.0,1275384.0
deltac30_w4447.laser.35_pex22n_3_3.tif,47.0,187.0,409056.0
deltac30_w4447.laser.35_pex22n_3_3.tif,48.0,721.0,1573740.0
deltac30_w4447.laser.35_pex22n_3_3.tif,49.0,1588.0,3484911.0
deltac30_w4447.laser.35_pex22n_3_3.tif,50.0,583.0,1280225.0
deltac30_w4447.laser.35_pex22n_3_3.tif,52.0,308.0,678307.0
deltac30_w4447.laser.35_pex22n_3_3.tif,54.0,491.0,1069275.0
deltac30_w4447.laser.35_pex22n_3_3.tif,56.0,946.0,2077795.0
deltac30_w4447.laser.35_pex22n_3_3.tif,60.0,162.0,356917.0
deltac30_w4447.laser.35_pex22n_3_3.tif,63.0,1789.0,3908953.0
deltac30_w4447.laser.35_pex22n_3_3.tif,66.0,221.0,487258.0
deltac30_w4447.laser.35_pex22n_3_3.tif,68.0,1830.0,4004062.0
deltac30_w4447.laser.35_pex22n_3_3.tif,69.0,2252.0,4926485.0
deltac30_w4447.laser.35_pex22n_3_3.tif,70.0,668.0,1458220.0
deltac30_w4447.laser.35_pex22n_3_3.tif,74.0,121.0,264391.0
deltac30_w4447.laser.35_pex22n_3_3.tif,78.0,212.0,467199.0
deltac30_w4447.laser.35_pex22n_3_3.tif,83.0,120.0,263679.0
deltac30_w4447.laser.35_pex22n_3_3.tif,84.0,1864.0,4073526.0
deltac30_w4447.laser.35_pex22n_3_3.tif,88.0,525.0,1157484.0
deltac30_w4447.laser.35_pex22n_3_3.tif,89.0,1452.0,3176112.0
deltac30_w4447.laser.35_pex22n_3_3.tif,92.0,1465.0,3198956.0
deltac30_w4447.laser.35_pex22n_3_3.tif,94.0,444.0,968138.0
deltac30_w4447.laser.35_pex22n_3_3.tif,96.0,332.0,725498.0
deltac30_w4447.laser.35_pex22n_3_3.tif,100.0,167.0,364123.0
deltac30_w4447.laser.35_pex22n_3_3.tif,101.0,686.0,1501332.0
deltac30_w4447.laser.35_pex22n_3_3.tif,103.0,1720.0,3748112.0
deltac30_w4447.laser.35_pex22n_3_3.tif,104.0,169.0,370246.0
deltac30_w4447.laser.35_pex22n_3_3.tif,106.0,812.0,1766897.0
deltac30_w4447.laser.35_pex22n_3_3.tif,107.0,631.0,1388134.0
deltac30_w4447.laser.35_pex22n_3_3.tif,108.0,832.0,1812956.0
deltac30_w4447.laser.35_pex22n_3_3.tif,109.0,1560.0,3410399.0
deltac30_w4447.laser.35_pex22n_3_3.tif,114.0,350.0,766839.0
deltac30_w4447.laser.35_pex22n_3_3.tif,116.0,95.0,206962.0
deltac30_w4447.laser.35_pex22n_3_3.tif,118.0,749.0,1660850.0
deltac30_w4447.laser.35_pex22n_3_3.tif,124.0,426.0,931855.0
deltac30_w4447.laser.35_pex22n_3_3.tif,126.0,76.0,165663.0
deltac30_w4447.laser.35_pex22n_3_3.tif,127.0,765.0,1676870.0
deltac30_w4447.laser.35_pex22n_3_3.tif,128.0,692.0,1512713.0
deltac30_w4447.laser.35_pex22n_3_3.tif,130.0,734.0,1601446.0
deltac30_w4447.laser.35_pex22n_3_3.tif,133.0,521.0,1141215.0
deltac30_w4447.laser.35_pex22n_3_3.tif,140.0,715.0,1577035.0
deltac30_w4447.laser.35_pex22n_3_3.tif,143.0,275.0,600304.0
deltac30_w4447.laser.35_pex22n_3_3.tif,144.0,81.0,177714.0
deltac30_w4447.laser.35_pex22n_3_3.tif,147.0,30.0,65137.0
deltac30_w4447.laser.35_pex22n_3_3.tif,157.0,80.0,174268.0
deltac30_w4447.laser.35_pex22n_3_3.tif,160.0,1069.0,2325885.0
deltac30_w4447.laser.35_pex22n_3_3.tif,161.0,1169.0,2560160.0
deltac30_w4447.laser.35_pex22n_3_3.tif,162.0,81.0,176775.0
deltac30_w4447.laser.35_pex22n_3_3.tif,165.0,491.0,1066703.0
deltac30_w4447.laser.35_pex22n_3_3.tif,167.0,394.0,857593.0
deltac30_w4447.laser.35_pex22n_3_3.tif,174.0,70.0,154716.0
deltac30_w4447.laser.35_pex22n_3_3.tif,176.0,74.0,161576.0
deltac30_w4447.laser.35_pex22n_3_3.tif,180.0,199.0,433281.0
deltac30_w4447.laser.35_pex22n_3_3.tif,181.0,198.0,430285.0
deltac30_w4447.laser.35_pex22n_3_3.tif,189.0,139.0,302934.0
deltac30_w4447.laser.35_pex22n_3_3.tif,190.0,304.0,667036.0
deltac30_w4447.laser.35_pex22n_3_3.tif,193.0,380.0,824707.0
deltac30_w4447.laser.35_pex22n_3_3.tif,200.0,113.0,245904.0
deltac30_w4447.laser.35_pex22n_3_3.tif,206.0,696.0,1516553.0
deltac30_w4447.laser.35_pex22n_3_3.tif,215.0,4.0,8769.0
deltac30_w4447.laser.35_pex22n_3_3.tif,216.0,739.0,1612312.0
deltac30_w4447.laser.35_pex22n_3_3.tif,220.0,346.0,752796.0
deltac30_w4447.laser.35_pex22n_3_3.tif,230.0,279.0,608499.0
deltac30_w4447.laser.35_pex22n_3_3.tif,235.0,479.0,1041822.0
deltac30_w4447.laser.35_pex22n_3_3.tif,239.0,36.0,78502.0
deltac30_w4447.laser.35_pex22n_3_3.tif,241.0,348.0,760401.0
deltac30_w4447.laser.35_pex22n_3_3.tif,251.0,36.0,78137.0
deltac30_w4447.laser.35_pex22n_3_3.tif,252.0,282.0,618079.0
deltac30_w4447.laser.35_pex22n_3_3.tif,256.0,10.0,21569.0
deltac30_w4447.laser.35_pex22n_3_3.tif,257.0,20.0,43170.0
deltac30_w4447.laser.35_pex22n_3_3.tif,258.0,71.0,153892.0
deltac30_w4447.laser.35_pex22n_3_5.tif,1.0,73.0,159657.0
deltac30_w4447.laser.35_pex22n_3_5.tif,2.0,754.0,1664698.0
deltac30_w4447.laser.35_pex22n_3_5.tif,3.0,554.0,1210059.0
deltac30_w4447.laser.35_pex22n_3_5.tif,4.0,1033.0,2265670.0
deltac30_w4447.laser.35_pex22n_3_5.tif,5.0,424.0,932449.0
deltac30_w4447.laser.35_pex22n_3_5.tif,6.0,1122.0,2446001.0
deltac30_w4447.laser.35_pex22n_3_5.tif,7.0,1380.0,3030056.0
deltac30_w4447.laser.35_pex22n_3_5.tif,8.0,46.0,100541.0
deltac30_w4447.laser.35_pex22n_3_5.tif,9.0,1165.0,2571922.0
deltac30_w4447.laser.35_pex22n_3_5.tif,10.0,715.0,1580408.0
deltac30_w4447.laser.35_pex22n_3_5.tif,11.0,555.0,1220357.0
deltac30_w4447.laser.35_pex22n_3_5.tif,12.0,53.0,115301.0
deltac30_w4447.laser.35_pex22n_3_5.tif,13.0,1189.0,2613598.0
deltac30_w4447.laser.35_pex22n_3_5.tif,14.0,1442.0,3182212.0
deltac30_w4447.laser.35_pex22n_3_5.tif,15.0,1470.0,3220077.0
deltac30_w4447.laser.35_pex22n_3_5.tif,16.0,138.0,305503.0
deltac30_w4447.laser.35_pex22n_3_5.tif,17.0,40.0,88093.0
deltac30_w4447.laser.35_pex22n_3_5.tif,18.0,708.0,1561916.0
deltac30_w4447.laser.35_pex22n_3_5.tif,19.0,1762.0,3873181.0
deltac30_w4447.laser.35_pex22n_3_5.tif,20.0,656.0,1430456.0
deltac30_w4447.laser.35_pex22n_3_5.tif,21.0,201.0,438838.0
deltac30_w4447.laser.35_pex22n_3_5.tif,22.0,51.0,111181.0
deltac30_w4447.laser.35_pex22n_3_5.tif,23.0,2008.0,4392486.0
deltac30_w4447.laser.35_pex22n_3_5.tif,25.0,789.0,1716854.0
deltac30_w4447.laser.35_pex22n_3_5.tif,26.0,1345.0,2953633.0
deltac30_w4447.laser.35_pex22n_3_5.tif,31.0,1201.0,2623706.0
deltac30_w4447.laser.35_pex22n_3_5.tif,32.0,797.0,1763368.0
deltac30_w4447.laser.35_pex22n_3_5.tif,33.0,2026.0,4455783.0
deltac30_w4447.laser.35_pex22n_3_5.tif,34.0,1005.0,2214073.0
deltac30_w4447.laser.35_pex22n_3_5.tif,35.0,2170.0,4741247.0
deltac30_w4447.laser.35_pex22n_3_5.tif,36.0,945.0,2079225.0
deltac30_w4447.laser.35_pex22n_3_5.tif,37.0,1244.0,2722356.0
deltac30_w4447.laser.35_pex22n_3_5.tif,39.0,2111.0,4632029.0
deltac30_w4447.laser.35_pex22n_3_5.tif,43.0,1415.0,3105801.0
deltac30_w4447.laser.35_pex22n_3_5.tif,44.0,1748.0,3820853.0
deltac30_w4447.laser.35_pex22n_3_5.tif,46.0,158.0,347917.0
deltac30_w4447.laser.35_pex22n_3_5.tif,48.0,1277.0,2805743.0
deltac30_w4447.laser.35_pex22n_3_5.tif,49.0,344.0,761911.0
deltac30_w4447.laser.35_pex22n_3_5.tif,50.0,75.0,163316.0
deltac30_w4447.laser.35_pex22n_3_5.tif,51.0,12.0,25956.0
deltac30_w4447.laser.35_pex22n_3_5.tif,52.0,141.0,306765.0
deltac30_w4447.laser.35_pex22n_3_5.tif,53.0,1571.0,3467712.0
deltac30_w4447.laser.35_pex22n_3_5.tif,54.0,343.0,742628.0
deltac30_w4447.laser.35_pex22n_3_5.tif,55.0,105.0,229532.0
deltac30_w4447.laser.35_pex22n_3_5.tif,56.0,233.0,514823.0
deltac30_w4447.laser.35_pex22n_3_5.tif,60.0,977.0,2132360.0
deltac30_w4447.laser.35_pex22n_3_5.tif,62.0,1799.0,3933987.0
deltac30_w4447.laser.35_pex22n_3_5.tif,64.0,660.0,1447968.0
deltac30_w4447.laser.35_pex22n_3_5.tif,65.0,2339.0,5112523.0
deltac30_w4447.laser.35_pex22n_3_5.tif,68.0,1636.0,3580176.0
deltac30_w4447.laser.35_pex22n_3_5.tif,69.0,178.0,389761.0
deltac30_w4447.laser.35_pex22n_3_5.tif,70.0,690.0,1506291.0
deltac30_w4447.laser.35_pex22n_3_5.tif,75.0,1631.0,3565806.0
deltac30_w4447.laser.35_pex22n_3_5.tif,78.0,1329.0,2923023.0
deltac30_w4447.laser.35_pex22n_3_5.tif,79.0,902.0,1994384.0
deltac30_w4447.laser.35_pex22n_3_5.tif,81.0,551.0,1211269.0
deltac30_w4447.laser.35_pex22n_3_5.tif,82.0,1308.0,2898564.0
deltac30_w4447.laser.35_pex22n_3_5.tif,83.0,1631.0,3563545.0
deltac30_w4447.laser.35_pex22n_3_5.tif,84.0,79.0,171935.0
deltac30_w4447.laser.35_pex22n_3_5.tif,85.0,47.0,101641.0
deltac30_w4447.laser.35_pex22n_3_5.tif,86.0,178.0,389847.0
deltac30_w4447.laser.35_pex22n_3_5.tif,87.0,298.0,648032.0
deltac30_w4447.laser.35_pex22n_3_5.tif,88.0,90.0,195865.0
deltac30_w4447.laser.35_pex22n_3_5.tif,91.0,639.0,1398459.0
deltac30_w4447.laser.35_pex22n_3_5.tif,94.0,1660.0,3635218.0
deltac30_w4447.laser.35_pex22n_3_5.tif,99.0,37.0,80769.0
deltac30_w4447.laser.35_pex22n_3_5.tif,100.0,522.0,1139230.0
deltac30_w4447.laser.35_pex22n_3_5.tif,101.0,360.0,802355.0
deltac30_w4447.laser.35_pex22n_3_5.tif,102.0,812.0,1779230.0
deltac30_w4447.laser.35_pex22n_3_5.tif,106.0,1860.0,4086597.0
deltac30_w4447.laser.35_pex22n_3_5.tif,108.0,1007.0,2214780.0
deltac30_w4447.laser.35_pex22n_3_5.tif,109.0,31.0,67725.0
deltac30_w4447.laser.35_pex22n_3_5.tif,112.0,179.0,390896.0
deltac30_w4447.laser.35_pex22n_3_5.tif,113.0,902.0,1978200.0
