img,obj_number,volume,yfp,organelle
swaps_w5594.laser.10_msp1yfp_3.tif,100.0,23.0,50820.0,pex
swaps_w5594.laser.10_msp1yfp_3.tif,101.0,29.0,64434.0,pex
swaps_w5594.laser.10_msp1yfp_3.tif,102.0,136.0,296872.0,pex
swaps_w5594.laser.10_msp1yfp_3.tif,103.0,6.0,13516.0,pex
swaps_w5594.laser.10_msp1yfp_3.tif,104.0,6.0,13708.0,pex
swaps_w5594.laser.10_msp1yfp_3.tif,105.0,6.0,13533.0,pex
swaps_w5594.laser.10_msp1yfp_3.tif,106.0,6.0,13626.0,pex
swaps_w5594.laser.10_msp1yfp_3.tif,115.0,55.0,122419.0,pex
swaps_w5594.laser.10_msp1yfp_3.tif,116.0,30.0,66006.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,8.0,39.0,84732.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,9.0,125.0,275697.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,10.0,48.0,105146.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,11.0,128.0,281155.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,12.0,80.0,177394.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,13.0,68.0,149216.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,14.0,24.0,52407.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,15.0,135.0,296962.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,16.0,205.0,451322.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,17.0,250.0,548639.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,18.0,22.0,48703.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,19.0,176.0,387266.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,20.0,312.0,680801.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,21.0,162.0,353541.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,23.0,163.0,360049.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,24.0,349.0,764144.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,25.0,103.0,225615.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,27.0,299.0,669499.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,28.0,17.0,37687.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,29.0,164.0,361311.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,31.0,87.0,192504.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,32.0,126.0,277155.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,33.0,46.0,102409.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,34.0,46.0,101625.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,35.0,206.0,451792.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,38.0,91.0,200341.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,40.0,220.0,484262.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,41.0,9.0,19869.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,42.0,9.0,19642.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,44.0,9.0,19644.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,45.0,9.0,19572.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,47.0,26.0,56415.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,49.0,20.0,44504.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,51.0,110.0,239145.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,53.0,44.0,97166.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,57.0,56.0,121044.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,59.0,139.0,304834.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,61.0,32.0,70458.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,67.0,14.0,30720.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,68.0,92.0,200273.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,69.0,100.0,217144.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,70.0,58.0,126071.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,72.0,36.0,79809.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,74.0,47.0,102549.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,76.0,28.0,61120.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,78.0,82.0,178593.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,79.0,113.0,245017.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_2.tif,80.0,69.0,149421.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,12.0,9.0,20169.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,13.0,89.0,208110.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,14.0,160.0,362005.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,15.0,227.0,507894.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,18.0,196.0,438856.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,19.0,55.0,124560.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,20.0,163.0,364507.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,21.0,62.0,138510.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,22.0,246.0,546601.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,24.0,69.0,153820.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,25.0,261.0,592025.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,26.0,213.0,478090.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,29.0,184.0,411983.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,30.0,34.0,74517.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,31.0,58.0,131791.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,32.0,58.0,133022.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,33.0,84.0,187444.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,34.0,187.0,420344.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,37.0,141.0,314518.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,38.0,12.0,25869.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,39.0,12.0,25864.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,41.0,235.0,525769.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,43.0,145.0,321407.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,44.0,292.0,645343.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,45.0,84.0,187399.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,46.0,63.0,140989.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,47.0,136.0,300607.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,49.0,182.0,410610.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,54.0,431.0,957712.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,55.0,12.0,26680.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,56.0,58.0,128566.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,57.0,311.0,693071.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,58.0,57.0,124644.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,59.0,145.0,324911.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,60.0,66.0,145964.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,64.0,188.0,414764.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,65.0,167.0,373150.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,66.0,76.0,172570.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,67.0,39.0,86323.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,69.0,105.0,233343.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,72.0,64.0,143001.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,74.0,65.0,145072.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,75.0,185.0,413404.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,76.0,176.0,401051.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,78.0,134.0,298880.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,80.0,577.0,1280545.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,81.0,122.0,269199.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,84.0,10.0,22420.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,87.0,53.0,117915.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,88.0,221.0,492429.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,93.0,62.0,136170.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,96.0,56.0,123780.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,98.0,3.0,6595.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,103.0,38.0,83313.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,104.0,53.0,117377.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,107.0,60.0,132656.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,109.0,12.0,26864.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,110.0,12.0,26752.0,pex
swaps_w5594.laser.10_msp1yfp_1.tif,121.0,87.0,190823.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,13.0,313.0,685175.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,14.0,117.0,256383.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,15.0,93.0,205320.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,16.0,243.0,534849.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,17.0,233.0,513595.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,18.0,296.0,648182.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,19.0,330.0,730623.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,20.0,88.0,193571.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,22.0,3.0,6488.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,23.0,259.0,572545.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,24.0,37.0,83626.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,25.0,97.0,214542.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,26.0,69.0,153160.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,27.0,392.0,861535.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,28.0,218.0,478089.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,29.0,88.0,199471.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,31.0,33.0,73798.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,35.0,412.0,905329.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,37.0,109.0,240131.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,39.0,143.0,315184.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,40.0,223.0,487396.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,41.0,164.0,359697.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,42.0,56.0,122496.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,43.0,389.0,853280.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,44.0,21.0,46828.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,45.0,64.0,144381.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,46.0,290.0,633424.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,47.0,104.0,229426.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,50.0,194.0,427339.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,51.0,426.0,928369.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,52.0,25.0,55979.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,53.0,38.0,84081.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,54.0,289.0,632502.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,58.0,44.0,96782.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,59.0,574.0,1256175.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,60.0,189.0,415235.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,61.0,147.0,321931.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,62.0,166.0,364736.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,63.0,46.0,100959.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,64.0,5.0,11080.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,65.0,135.0,299779.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,66.0,263.0,577257.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,67.0,12.0,26486.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,68.0,103.0,224833.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,69.0,66.0,144469.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,70.0,121.0,271609.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,71.0,192.0,423556.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,73.0,139.0,304168.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,74.0,139.0,305446.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,75.0,27.0,60224.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,79.0,325.0,708377.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,80.0,348.0,758524.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,81.0,8.0,17332.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,82.0,8.0,17493.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,83.0,46.0,100567.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,84.0,72.0,155679.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,86.0,44.0,96709.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,87.0,8.0,17906.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,88.0,117.0,255822.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,94.0,156.0,342112.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,95.0,74.0,161785.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,96.0,31.0,70568.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,98.0,384.0,838419.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,99.0,125.0,274216.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,100.0,60.0,130155.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,101.0,49.0,107350.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,103.0,74.0,162767.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,107.0,119.0,260221.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,108.0,12.0,26593.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,110.0,121.0,265853.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,111.0,154.0,339902.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,112.0,52.0,113321.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,114.0,3.0,6514.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,115.0,2.0,4411.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,116.0,3.0,6499.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,117.0,0.0,0.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,120.0,223.0,491661.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,121.0,30.0,65162.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,123.0,0.0,0.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,126.0,0.0,0.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,127.0,0.0,0.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,128.0,1.0,2215.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,129.0,2.0,4360.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,130.0,16.0,34869.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,131.0,16.0,34655.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,132.0,9.0,20015.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,133.0,9.0,19727.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,134.0,9.0,19952.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,135.0,9.0,19714.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,136.0,41.0,89097.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,137.0,31.0,69564.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,140.0,109.0,237360.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,143.0,210.0,457978.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,146.0,77.0,168858.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,147.0,38.0,83977.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,151.0,26.0,57421.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,153.0,81.0,177188.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,162.0,48.0,104585.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,164.0,198.0,434279.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,166.0,43.0,93262.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,167.0,16.0,35470.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,168.0,0.0,0.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,170.0,88.0,191777.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,176.0,99.0,215582.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,180.0,75.0,162824.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,184.0,192.0,421097.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,188.0,3.0,6599.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,189.0,3.0,6560.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,190.0,3.0,6526.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,191.0,3.0,6600.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,193.0,7.0,15122.0,pex
swaps_w5594.laser.10_tom70nmsp1cyfp-2_4.tif,194.0,47.0,101884.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,6.0,155.0,346725.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,7.0,37.0,82742.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,8.0,157.0,354793.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,10.0,111.0,252190.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,11.0,18.0,40266.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,12.0,451.0,1014391.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,13.0,37.0,82868.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,14.0,244.0,548176.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,15.0,125.0,281504.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,16.0,50.0,112153.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,17.0,98.0,219700.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,18.0,426.0,948203.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,19.0,256.0,585066.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,20.0,200.0,447660.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,21.0,15.0,34131.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,23.0,201.0,454080.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,24.0,314.0,706162.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,25.0,322.0,730665.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,26.0,556.0,1237384.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,27.0,59.0,132745.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,28.0,60.0,137669.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,29.0,111.0,247403.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,30.0,327.0,736943.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,32.0,103.0,232750.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,34.0,38.0,84015.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,35.0,38.0,83821.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,36.0,208.0,473501.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,37.0,150.0,341951.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,40.0,43.0,93897.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,41.0,145.0,322185.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,43.0,42.0,92351.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,44.0,14.0,30771.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,45.0,145.0,330091.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,46.0,64.0,144123.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,47.0,62.0,141067.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,49.0,103.0,232660.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,50.0,196.0,443225.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,51.0,54.0,119981.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,52.0,292.0,652601.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,53.0,137.0,310297.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,54.0,179.0,403096.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,56.0,125.0,280855.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,60.0,62.0,138944.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,65.0,42.0,96116.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,68.0,143.0,318087.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,69.0,108.0,249385.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,71.0,189.0,432955.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,72.0,346.0,789575.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,73.0,21.0,47625.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,75.0,37.0,81881.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,77.0,164.0,371163.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,79.0,203.0,455762.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,83.0,72.0,161300.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,86.0,109.0,246634.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,88.0,2.0,4433.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,89.0,36.0,79869.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,95.0,69.0,151990.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,96.0,33.0,75307.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,98.0,78.0,170590.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,99.0,36.0,82413.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,101.0,121.0,267260.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,104.0,98.0,216196.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,106.0,90.0,197230.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,111.0,5.0,10812.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,112.0,86.0,188252.0,pex
swaps_w5594.laser.10_msp1yfp_5.tif,117.0,19.0,41793.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_4.tif,10.0,238.0,547496.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_4.tif,11.0,461.0,1046842.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_4.tif,12.0,310.0,710506.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_4.tif,13.0,406.0,953816.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_4.tif,15.0,121.0,274260.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_4.tif,16.0,374.0,889274.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_4.tif,17.0,343.0,805862.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_4.tif,18.0,32.0,72590.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_4.tif,19.0,32.0,72393.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_4.tif,20.0,153.0,352931.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_4.tif,22.0,186.0,419284.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_4.tif,23.0,260.0,594490.0,pex
swaps_w5594.laser.10_pex22nmsp1cyfp_4.tif,24.0,104.0,234504.0,pex
